departamento;provincia;distrito;ubigeo;tmean;tmax;tmin;humr;ptot;ano;semana
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.2;12.3;5.6;88;10.5;2023;48
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.7;13;5.9;86.1;1.1;2023;49
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;9.2;13.5;6.3;85;26.5;2023;50
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;9.2;13.5;5.8;83.7;12.3;2023;51
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.7;12.6;5.3;82.8;15.9;2023;52
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;13.3;4.2;80.4;2.3;2022;1
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;10.9;4;85.5;1.8;2022;2
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;12.1;4.3;84.4;14.7;2022;3
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;11.7;4.9;85.2;25.2;2022;4
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;10.9;4.8;87.2;17.3;2022;5
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;11.4;4.8;89.6;17.1;2022;6
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;11.5;4.9;87;12.5;2022;7
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.6;11.6;5;86.4;3;2022;8
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;11.5;4.7;85.9;11.8;2022;9
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;11.9;5.1;86.3;6.4;2022;10
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;11.3;4.7;85.7;13.8;2022;11
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;11.5;5.3;87;1.8;2022;12
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;11;5;88.7;6.7;2022;13
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;11.4;4.6;85.1;5.3;2022;14
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12.8;3.6;80.3;8.7;2022;15
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;12.7;2.9;77.4;0;2022;16
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.5;3.5;81.8;0.9;2022;17
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;12.1;3.9;81.4;1.9;2022;18
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;11.2;4;82.7;0.3;2022;19
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;11.5;3.2;82.1;8.2;2022;20
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.2;10.9;2.5;80.9;0;2022;21
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.9;10.6;2;84.2;0;2022;22
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.1;11.1;1.4;78.7;3.5;2022;23
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5;11.1;-0.7;74.2;0;2022;24
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.4;9.9;1.5;79.2;1.5;2022;25
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6;12.1;-0.4;65.1;0;2022;26
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.9;11.2;1.2;67.3;0;2022;27
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;13.1;1.5;69.2;0;2022;28
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;12;1.9;70.9;0;2022;29
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;12.3;1;69.3;0;2022;30
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.8;11.9;2.7;74.9;7.4;2022;31
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.1;10.7;2.3;81.6;0.6;2022;32
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;12.8;1.8;70.5;0;2022;33
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6;12.2;-0.1;70.4;1.2;2022;34
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;11.8;2.3;72.4;0.2;2022;35
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;13.1;3;72.9;0;2022;36
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;12.7;4.2;80.5;2.1;2022;37
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;13.2;1.2;76.7;2;2022;38
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;12.1;1.7;81.2;7.2;2022;39
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;12.2;2.2;75.4;2.7;2022;40
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;13.5;1.7;72.7;0.8;2022;41
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;13.1;3.4;79.2;6.7;2022;42
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.6;14.3;2.6;68.8;22;2022;43
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.2;14;3.2;73.3;2.5;2022;44
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;13.3;2.7;75.8;3.8;2022;45
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;13;2.8;70.4;0;2022;46
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;13;4.3;78.1;4.6;2022;47
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;14.3;1.6;68.7;4.8;2022;48
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;12.1;3.3;78.3;3.4;2022;49
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.4;4.3;86.4;10.1;2022;50
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;12.4;4.7;86;12.3;2022;51
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;12.1;3.8;84.9;12.5;2022;52
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;11.1;4.9;87.7;16.2;2021;1
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;11.7;5.3;87;6.9;2021;2
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;11.6;4.5;86.8;3.9;2021;3
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.6;11.8;4.5;86.6;4.7;2021;4
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;12.5;4.9;84.9;1.4;2021;5
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.2;12.5;4.8;85.6;13.6;2021;6
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;13.7;1.7;65.1;0.7;2021;7
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;11.4;4.3;84.2;1.3;2021;8
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;11.5;4.9;86.6;2.1;2021;9
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;11.5;4.3;89;9.5;2021;10
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;11.9;3.8;81.7;16.8;2021;11
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;11;4.4;87.8;7.3;2021;12
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.2;4.6;89.1;7.6;2021;13
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;11.1;5;88.7;21.2;2021;14
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;11.3;4.2;86.1;0;2021;15
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;12.2;2.5;82.6;3.1;2021;16
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.8;11.6;3;80.6;0;2021;17
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.6;3.6;79.3;0;2021;18
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;11.1;3.3;80.7;4.9;2021;19
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;11.8;1.3;80.3;0.5;2021;20
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.9;10.7;1.3;82.2;9;2021;21
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;11.5;3.7;83.3;1.5;2021;22
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.9;10.7;1.5;81.4;0.6;2021;23
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.1;10.5;2.8;81.2;0;2021;24
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.2;11;1.7;77.4;0;2021;25
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;4.9;9.8;0.5;77;0;2021;26
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.3;11.1;-0.6;67.6;0;2021;27
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;11.6;2.3;76.3;1.6;2021;28
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.7;10.8;1.3;75.8;4;2021;29
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.3;11.7;2.1;75;0.4;2021;30
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;4.8;10.3;0.1;76.9;1.5;2021;31
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.6;11.9;2.6;75.4;0;2021;32
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;11.8;2.1;75.9;3;2021;33
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.7;12.1;1.9;76.7;4.3;2021;34
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;11.8;2.2;79.5;0.4;2021;35
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;11.2;3.3;84.3;0;2021;36
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.9;11.2;3.5;81.3;0;2021;37
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;11;3.1;83;6.5;2021;38
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;12;2.8;81.2;4;2021;39
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;11.8;4.4;85.9;16.9;2021;40
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.2;13.8;3.7;80.7;10.6;2021;41
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.2;13.5;3.9;80.2;1.6;2021;42
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;12.7;3.8;80;0.4;2021;43
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;12.5;3.6;83.2;22.9;2021;44
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;13.3;4;78.6;13.7;2021;45
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;12.6;3.8;75.7;22.2;2021;46
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;11.4;4.9;87.9;13.3;2021;47
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;11.7;4.8;86.3;15.3;2021;48
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;12.2;5.2;85.2;13.3;2021;49
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;13.1;3;78.8;7.5;2021;50
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.4;13.3;4.1;76;3.4;2021;51
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.6;13.4;4;75.5;5.5;2021;52
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.6;13.4;4.5;85;15.1;2020;1
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;13.6;3.2;80.2;3.3;2020;2
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;12;4.5;84.1;5;2020;3
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.6;13.1;5.6;84;8.9;2020;4
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.5;12.7;4.8;82.1;5.9;2020;5
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.6;12.7;5.9;86.3;28;2020;6
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.3;12.1;5.8;87.3;13.7;2020;7
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.8;12.7;5.9;84.4;32.5;2020;8
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.7;12.8;6.1;83.6;14.9;2020;9
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.4;12.5;5.6;84.9;1.9;2020;10
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12.6;4.3;84.4;3.3;2020;11
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;11.7;5.3;86.2;13;2020;12
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;11.3;5.3;87.3;9.3;2020;13
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;10.7;4.7;87;7;2020;14
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.2;13.1;4.4;83.3;1.5;2020;15
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;12.6;2.1;74.8;0;2020;16
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.9;2.9;77.5;0;2020;17
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;11;5.1;85.4;0;2020;18
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;11.6;3.8;86.6;8.1;2020;19
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;12.3;2.3;78.7;7.2;2020;20
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;11.4;3.9;82.5;4.3;2020;21
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;11.4;1.7;73.7;0.7;2020;22
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.3;10.9;2.2;79.6;0;2020;23
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.6;12.2;0.8;73.9;0;2020;24
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;11.4;2.4;78.1;0;2020;25
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.3;12.2;0.6;74.3;0;2020;26
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.6;12.8;-0.1;64;0;2020;27
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.2;11.9;1.3;73;0;2020;28
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.3;11.6;1.9;75.7;0;2020;29
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;12.7;0.8;62.8;0;2020;30
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.6;12.7;1.2;71;0;2020;31
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.2;13;-0.3;60.5;0.6;2020;32
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.8;13.1;1.5;69.1;0.2;2020;33
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;13.6;3.7;74.5;0;2020;34
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;14.2;2.9;71.5;0;2020;35
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;12.6;3.3;74.5;0;2020;36
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;12.6;2.9;74.7;6.2;2020;37
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.9;11.9;3.1;79.2;1.3;2020;38
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.9;11.9;3.4;82.1;1.2;2020;39
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.2;10.7;3;86.1;2.4;2020;40
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;11.3;2.8;80.9;0;2020;41
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.7;11.6;2.7;80.5;1.2;2020;42
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;12.6;2.9;80.9;10.2;2020;43
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;14.1;2.5;74.6;2.6;2020;44
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;12.1;3.5;80.8;0.4;2020;45
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;13.4;3.3;77.5;2.5;2020;46
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.8;14.2;3.8;73.9;1.9;2020;47
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.4;13.1;3.7;74.1;0;2020;48
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;11.9;5.4;86.7;8.6;2020;49
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;12.5;5.2;85.3;4.4;2020;50
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12.6;4.8;84;0.8;2020;51
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;11.9;5.4;85.1;10;2020;52
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;11;5;88.5;9.2;2020;53
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12.3;4.8;82.8;5.7;2019;1
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.3;13;4.9;82.3;13.8;2019;2
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;10.9;4.8;89.5;24.5;2019;3
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;12;5;87;3.9;2019;4
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12;5.1;86.8;20.7;2019;5
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;10.6;5.1;90.5;7.1;2019;6
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;12.1;4.6;85.8;15.2;2019;7
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.3;12.4;5.8;87.1;20.2;2019;8
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12.6;4.8;85.9;10.8;2019;9
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;12;5.1;85.1;3.6;2019;10
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12.1;5.4;87.9;17.1;2019;11
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;12.4;5.3;87.3;3.8;2019;12
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.6;11.3;5.2;87.2;3.8;2019;13
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;12.8;3.9;80;1.1;2019;14
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;12.6;4.1;83.1;1.8;2019;15
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.6;11.9;4.4;86.1;1.2;2019;16
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;12.1;4.4;84.8;1.4;2019;17
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.9;2.8;85.8;2.6;2019;18
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.9;3.2;83.1;1.3;2019;19
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;11.8;3.1;81;1.8;2019;20
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.8;12.2;1.4;76.1;2.2;2019;21
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.9;12.8;0.3;71.6;0;2019;22
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;11.8;1;69.4;0;2019;23
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.7;12.4;1.6;75.1;0.3;2019;24
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.9;11;1.7;78.5;0;2019;25
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.1;12;1.1;71.4;0.8;2019;26
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;12.8;1.8;72.4;0;2019;27
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.9;12;-0.5;67.6;0.4;2019;28
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.3;10.5;0.7;79.8;1.2;2019;29
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.5;11.3;-0.2;74.2;0.4;2019;30
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.3;12.6;0.1;67.7;0.8;2019;31
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.7;12.2;-0.1;65.1;0;2019;32
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;12.6;1.5;69.4;0;2019;33
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.3;11.6;2.4;76.7;0.8;2019;34
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.1;11.8;0.7;69.5;0.3;2019;35
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.7;10.7;1.4;81.5;0;2019;36
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.2;11.2;2.6;82;0;2019;37
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;12.9;3.5;73.7;0.7;2019;38
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;12.6;3;77.8;0;2019;39
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.2;12.5;3.3;79.8;4.3;2019;40
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.9;11.9;2.4;75.5;1.2;2019;41
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.8;3.9;84.4;16.3;2019;42
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;12.3;3.1;78.3;0;2019;43
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12.7;3.5;76.2;5.9;2019;44
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;12.8;4.5;83.5;18;2019;45
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;12.4;4.1;85.3;12.6;2019;46
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.6;12.3;3.5;82.3;6.3;2019;47
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.2;13.8;3.7;82.1;3.5;2019;48
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;12.5;5;86.4;18.9;2019;49
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.3;12.5;5.5;84.5;5.6;2019;50
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;12.1;5.4;87.1;21.9;2019;51
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.4;12.7;5.4;86;22.8;2019;52
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;11.6;5;86.4;17.2;2018;1
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.8;11;3.9;86.3;11.7;2018;2
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.9;10.8;4.2;87.8;13.2;2018;3
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.7;11.8;2.7;85.4;9.9;2018;4
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;13.4;2.1;81.1;22.1;2018;5
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8;12.7;4.8;84.4;39.9;2018;6
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;10.7;4.9;87.9;1.9;2018;7
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;12.1;4.5;87.4;26.8;2018;8
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;11.3;4.9;87.9;7.6;2018;9
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.5;11.7;4.6;86;5.8;2018;10
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;11.7;5.2;87.6;27.6;2018;11
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;12.2;5;86.3;14.7;2018;12
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.9;12.5;4.8;84.9;2.1;2018;13
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7;12.1;3.2;85.7;3.4;2018;14
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.7;11.2;3.1;85.9;4.1;2018;15
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.1;11.7;3.6;80.3;0.4;2018;16
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.6;10.9;3.7;86.4;0.5;2018;17
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.8;11.4;3.4;85.9;3.5;2018;18
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.8;11.5;3.2;84;1.8;2018;19
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.6;11.9;1.5;77;0.3;2018;20
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.4;11.3;2;79;0.1;2018;21
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.6;12.2;1.5;73.7;0;2018;22
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;4.9;9.8;-0.2;79.8;0.3;2018;23
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.2;10;1.5;81;1;2018;24
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5;10.7;-1.1;72.9;0.5;2018;25
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.7;11;0.1;74.1;0;2018;26
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.9;12.2;-0.9;67.9;0;2018;27
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;4.8;9.5;0.6;77;0;2018;28
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;4.3;9.2;-0.1;81.5;2.4;2018;29
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.3;10.9;-0.1;76.2;0.5;2018;30
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6;11.6;0.7;75.3;2;2018;31
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;4.8;9.8;1.1;85.5;3.6;2018;32
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;4.5;10.3;-0.5;81;1.4;2018;33
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.1;10.4;0.4;82.8;2.6;2018;34
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;5.6;11.5;0.3;76.4;1.1;2018;35
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.2;12.3;0.8;71.5;0.1;2018;36
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.5;12;1.9;77;0;2018;37
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.7;12.7;1.8;81.1;2.5;2018;38
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;6.8;11.9;3;83.4;17.8;2018;39
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;11.9;3.9;81;1;2018;40
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.3;12;2.9;80.6;7.2;2018;41
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.4;12.5;3;83.9;7;2018;42
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.6;11.7;5;86.8;5.9;2018;43
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.7;12.5;4.2;86.3;14.6;2018;44
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.3;12.7;4.6;82.5;6.8;2018;45
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;9.1;13.7;4.8;79.2;3.6;2018;46
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;9;14.3;4.7;79.4;4.4;2018;47
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.4;14;2.9;72.5;14.9;2018;48
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.8;13.1;2.2;73.3;1;2018;49
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;8.1;12.9;3.6;77.5;0;2018;50
HUANCAVELICA;HUANCAVELICA;CUENCA;90105;7.6;12.4;4.8;85.9;12.1;2018;51
